248820_at,At5g47060,215.5 ,P,309.9 ,P,142.3 ,P,281.9 ,P,1424.3 ,P,2661.6 ,P,909.7 ,P,similar to senescence-associated protein-related; DUF581 (InterPro:IPR007650)
248829_at,At5g47130,64.3 ,A,143.3 ,A,115.2 ,A,68.3 ,A,147.5 ,A,215.7 ,P,255.7 ,P,",putative protein contains similarity to Bax inhibitor-1"
248791_at,At5g47350,25.2 ,A,16.4 ,A,19.3 ,A,40.5 ,P,37.9 ,A,45.3 ,P,194.4 ,P,",palmitoyl-protein thioesterase precursor-like  ;supported by full-length cDNA: Ceres:13359."
248715_at,At5g48290,20.0 ,A,11.8 ,A,6.0 ,A,22.1 ,A,53.9 ,A,420.0 ,P,695.3 ,P,", ATFP4, putative  "
248627_at,At5g48950,53.1 ,A,35.4 ,A,48.0 ,A,18.5 ,A,63.9 ,A,138.0 ,P,287.4 ,P,",putative protein similar to unknown protein (gb|AAD49765.1)"
248608_at,At5g49460,1073.7 ,P,1233.6 ,P,815.1 ,P,893.6 ,P,788.0 ,P,5887.2 ,P,5045.1 ,P,"ATP CITRATE LYASE SUBUNIT B 2 (ACLB-2), One of the two genes encoding subunit B of the cytosolic enzyme ATP Citrate Lyase (ACL) "
248518_at,At5g50560,12.4 ,A,50.7 ,A,30.3 ,A,33.6 ,A,6.1 ,A,595.3 ,P,698.0 ,P,",putative protein similar to unknown protein (emb|CAB62355.1)"
248460_at,At5g50915,416.4 ,P,425.4 ,P,737.4 ,P,463.2 ,P,790.7 ,P,2731.6 ,P,1898.4 ,P,basic helix-loop-helix (bHLH) family protein
248330_at,At5g52810,230.2 ,P,326.9 ,P,555.8 ,P,486.8 ,P,732.4 ,P,1848.5 ,P,1587.6 ,P,",putative protein contains similarity to ornithine cyclodeaminase;supported by full-length cDNA: Ceres:114678."
248121_at,At5g54690,82.7 ,P,108.8 ,P,126.2 ,P,59.1 ,P,66.0 ,P,452.3 ,P,1349.9 ,P,"Glycosyltransferase family 8, IRX8, xylan biosynthetic process "
248132_at,At5g54840,178.4 ,P,134.3 ,P,178.3 ,P,173.1 ,P,203.6 ,P,441.8 ,P,635.0 ,P,GTP-binding family protein; contains InterPro domain Ras GTPase; (InterPro:IPR001806); contains InterPro domain Small GTP-binding protein;
247956_at,At5g56970,49.8 ,A,32.7 ,A,30.3 ,A,10.7 ,A,37.1 ,A,74.3 ,A,240.3 ,P,",cytokinin oxidase  ; supported by cDNA: gi_11120509_gb_AF303979.1_AF303979"
247933_at,At5g56980,120.4 ,A,229.1 ,P,153.8 ,P,67.0 ,A,672.4 ,P,896.8 ,P,893.7 ,P,", putative protein non-consensus CG donor splice site at exon 1, GA donor splice site at exon 3, similar to unknown protein (pir||T04268);supported by full-length cDNA: Ceres:32257. "
247957_at,At5g57050,142.2 ,A,54.8 ,A,227.2 ,A,168.2 ,A,153.6 ,A,606.9 ,P,691.6 ,P,",protein phosphatase 2C ABI2 (PP2C) (sp|O04719)"
247958_at,At5g57070,78.0 ,A,40.8 ,A,60.1 ,A,52.7 ,A,181.2 ,P,226.0 ,P,247.7 ,P,hydroxyproline-rich glycoprotein family protein
247827_at,At5g58500,37.7 ,A,3.8 ,A,50.8 ,A,46.6 ,A,10.2 ,A,99.4 ,A,235.6 ,P,", putative protein various predicted proteins, Arabidopsis thaliana "
247767_at,At5g58890,22.6 ,P,47.6 ,A,28.0 ,A,38.6 ,M,42.6 ,A,41.6 ,P,136.0 ,P,AGL82; DNA binding / transcription factor
247680_s_at,At5g59630,26.2 ,A,32.2 ,A,20.7 ,A,15.8 ,A,42.0 ,A,68.5 ,P,101.2 ,P,", glycine-rich protein - like glycine-rich protein Tfm5, Lycopersicon esculentum, PIR:T07381 "
247590_at,At5g60720,70.0 ,P,52.3 ,A,46.2 ,A,67.5 ,A,77.5 ,A,155.2 ,P,469.7 ,P,unknown function DUF547
247522_at,At5g61340,256.2 ,P,323.5 ,P,346.4 ,P,421.8 ,P,352.7 ,P,3769.3 ,P,3182.0 ,P,unknown protein; wall-related by atted
247496_at,At5g61840,454.2 ,P,511.6 ,P,452.4 ,P,544.9 ,P,574.0 ,P,4283.0 ,P,2986.9 ,P,AtGUT1; secondary cell wall-related glycosyltransferase family 47 
247212_at,At5g65040,39.7 ,A,5.3 ,A,20.3 ,A,21.1 ,A,10.9 ,A,119.7 ,P,150.1 ,P,senescence-associated protein-related; unknown function DUF581
247170_at,At5g65530,1.8 ,A,2.7 ,A,5.5 ,A,19.6 ,A,2.5 ,A,291.9 ,P,98.2 ,P,similar to RBK1 (ROP BINDING PROTEIN KINASES 1)
247136_at,At5g66170,108.5 ,P,118.0 ,P,39.9 ,P,52.9 ,P,87.2 ,P,162.2 ,P,326.0 ,P,"SAG, senescence-associated protein contains similarity to ketoconazole resistant protein "
247087_at,At5g66330,127.6 ,A,122.1 ,A,56.4 ,A,48.7 ,A,116.5 ,P,973.9 ,P,440.2 ,P,similar to leucine-rich repeat family protein
247030_at,At5g67210,69.3 ,P,74.1 ,A,59.6 ,M,75.1 ,A,97.8 ,A,1032.2 ,P,971.3 ,P,similar to nucleic acid binding / pancreatic ribonuclease; unknown function DUF579; xylan synthase??
